dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/03/2020 10:17,AKQBUXNT33828079,Stocks,PSWL40,DPPS25,224979.15,USD,305,25/11/2020,737.55,USD,1393.97
01/03/2020 18:28,NADWHMNN51234468,Stocks,PSWL40,DPPS25,790744.98,USD,2254,22/09/2022,350.67,USD,845.11
01/03/2020 05:45,QOPYAONY69400610,Stocks,PSWL40,DPPS25,704056.76,USD,956,10/06/2022,736.19,USD,647.85
01/03/2020 09:53,UXPEZMMR40689289,Stocks,PSWL40,DPPS25,76916.79,USD,512,17/06/2020,150.22,USD,446.15
01/03/2020 03:30,QHYPBZRP42632408,Stocks,PSWL40,DPPS25,728323.6,USD,1486,13/09/2022,489.96,USD,1822.65
01/03/2020 10:21,HPLMNBEQ85650107,Stocks,PSWL40,DPPS25,329606.3,USD,334,09/04/2021,986.4,USD,3610.22
01/03/2020 16:27,INOEDAWH41793814,Stocks,PSWL40,DPPS25,572370.03,USD,8504,15/03/2022,67.3,USD,58.55
01/03/2020 03:48,ETYTOYYI48291240,Stocks,PSWL40,DPPS25,14962.16,USD,40,16/03/2020,365.13,USD,124.14
01/03/2020 17:37,GDUJOSXE97672749,Stocks,PSWL40,DPPS25,563276.24,USD,1305,01/02/2022,431.49,USD,353.82
01/03/2020 01:49,AKQBLHBL72178650,Stocks,PSWL40,DPPS25,650480.14,USD,870,12/05/2022,747.52,USD,134.55
01/03/2020 03:55,TZUMSAAZ21259960,Stocks,PSWL40,DPPS25,354226.02,USD,902,23/02/2021,392.31,USD,1243.62
01/03/2020 00:42,ZXSPGUWF24597768,Stocks,PSWL40,DPPS25,659315.94,USD,1062,14/09/2022,620.5,USD,1669.15
01/03/2020 14:10,EVWUJRHZ25727862,Stocks,PSWL40,DPPS25,294708.8,USD,486,31/03/2021,606,USD,48.48
01/03/2020 05:22,XBUQASBR48717957,Stocks,PSWL40,DPPS25,550919.04,USD,1443,24/11/2021,381.57,USD,198.42
01/03/2020 01:58,AUZZFMRF74266801,Stocks,PSWL40,DPPS25,691291.62,USD,1940,10/04/2022,356.3,USD,965.57
01/03/2020 09:49,KXPWKSAJ40175613,Stocks,PSWL40,DPPS25,321335.76,USD,799,23/02/2021,401.7,USD,1823.72
01/03/2020 05:26,NBBPJNJM58883826,Stocks,PSWL40,DPPS25,493466.4,USD,1267,10/08/2021,389.36,USD,315.38
01/03/2020 13:08,IBYDOYTE44164487,Stocks,PSWL40,DPPS25,426046.63,USD,671,09/10/2021,634.54,USD,1262.73
01/03/2020 14:12,IVYNQJVE51520982,Stocks,PSWL40,DPPS25,204214,USD,465,27/09/2020,438.94,USD,1141.24
01/03/2020 23:15,ZETISNEU69652645,Stocks,PSWL40,DPPS25,708936.66,USD,1101,10/02/2022,643.38,USD,173.71
01/03/2020 23:21,WVUHMMDT58603566,Stocks,PSWL40,DPPS25,340051.04,USD,840,03/05/2021,404.82,USD,299.57
01/03/2020 14:22,BOMHCQMT45581870,Stocks,PSWL40,DPPS25,577923.48,USD,1987,09/11/2021,290.8,USD,110.5
01/03/2020 17:38,NVNQBKDS65581068,Stocks,PSWL40,DPPS25,510901.36,USD,857,30/09/2021,595.85,USD,1227.45
01/03/2020 00:30,UBCBWWVI16185301,Stocks,PSWL40,DPPS25,496638.45,USD,847,31/10/2021,585.68,USD,497.83
01/03/2020 10:20,BHBVPLGL15278266,Stocks,PSWL40,DPPS25,287580.95,USD,652,26/12/2020,440.91,USD,207.23
01/03/2020 23:25,QAGZHZTC25376872,Stocks,PSWL40,DPPS25,701795.16,USD,3343,29/03/2022,209.88,USD,533.1
01/03/2020 20:28,OETJPPCE25440670,Stocks,PSWL40,DPPS25,698054.45,USD,1278,09/08/2022,545.84,USD,1009.8
01/03/2020 16:51,QVFBMHHN62671898,Stocks,PSWL40,DPPS25,621537.75,USD,6864,14/04/2022,90.55,USD,339.56
01/03/2020 20:19,YFETWDWJ68153546,Stocks,PSWL40,DPPS25,535861.5,USD,843,13/09/2021,635.51,USD,2891.57
01/03/2020 08:36,VCGIIMJD59598809,Stocks,PSWL40,DPPS25,761298.75,USD,1597,24/10/2022,476.42,USD,1386.38
01/03/2020 03:03,HSPOWXNQ59659081,Stocks,PSWL40,DPPS25,841120.11,USD,1724,24/08/2022,487.7,USD,473.07
01/03/2020 11:37,UPEQGXCA98020182,Stocks,PSWL40,DPPS25,817958.3,USD,2116,20/11/2022,386.48,USD,1120.79
01/03/2020 19:08,PCLWYUSJ70220554,Stocks,PSWL40,DPPS25,782433.75,USD,1841,19/10/2022,424.79,USD,1635.44
01/03/2020 02:37,FKZRUGLP62316311,Stocks,PSWL40,DPPS25,498074.86,USD,502,07/11/2021,991.37,USD,1397.83
01/03/2020 01:40,AJYMBHWQ63220421,Stocks,PSWL40,DPPS25,488922.08,USD,626,19/11/2021,780.75,USD,3841.29
01/03/2020 04:32,TSSHDMOS50771687,Stocks,PSWL40,DPPS25,783339.15,USD,1392,01/06/2022,562.55,USD,961.96
01/03/2020 12:26,XMQRWIEQ32671881,Stocks,PSWL40,DPPS25,208596.9,USD,765,26/09/2020,272.41,USD,13.62
01/03/2020 11:32,DHVJKOSC47675760,Stocks,PSWL40,DPPS25,365133.52,USD,634,22/03/2021,575.68,USD,736.87
01/03/2020 00:45,FZMOIUMH52218237,Stocks,PSWL40,DPPS25,468392.05,USD,714,08/09/2021,656.01,USD,1200.5
01/03/2020 21:43,KRMMISIP64192105,Stocks,PSWL40,DPPS25,803303.88,USD,1555,09/10/2022,516.29,USD,1672.78
01/03/2020 23:37,FULHDGEA23844491,Stocks,PSWL40,DPPS25,68614.68,USD,69,28/05/2020,992.35,USD,4157.95
01/03/2020 19:20,ZDFFSLFS70708586,Stocks,PSWL40,DPPS25,654930.58,USD,702,18/01/2022,932.44,USD,1659.74
01/03/2020 07:29,ZCELQGAB94691111,Stocks,PSWL40,DPPS25,730230.16,USD,2159,14/05/2022,338.12,USD,1447.15
01/03/2020 22:10,XNKEKUOA16555963,Stocks,PSWL40,DPPS25,422726.52,USD,889,16/07/2021,475.11,USD,1453.84
01/03/2020 08:41,NHCTOQYY88206605,Stocks,PSWL40,DPPS25,360968.65,USD,647,29/04/2021,557.68,USD,1422.08
01/03/2020 10:36,XFTYOTMO30230011,Stocks,PSWL40,DPPS25,735329.44,USD,1188,11/08/2022,618.65,USD,1064.08
01/03/2020 05:30,HCAZRJLU15475751,Stocks,PSWL40,DPPS25,387633.86,USD,7340,08/06/2021,52.81,USD,28.52
01/03/2020 03:04,VLMIDQPC37785619,Stocks,PSWL40,DPPS25,526632.16,USD,801,26/09/2021,657.26,USD,1123.91
01/03/2020 18:52,HNXFDHRH21892754,Stocks,PSWL40,DPPS25,258573.5,USD,399,03/12/2020,647.85,USD,3044.9
01/03/2020 15:38,YBQKTGOE12259749,Stocks,PSWL40,DPPS25,881386.89,USD,1711,25/09/2022,515.03,USD,736.49
01/03/2020 15:01,GZPXBWME77797601,Stocks,PSWL40,DPPS25,586413.72,USD,2164,07/06/2022,270.87,USD,167.94
01/03/2020 00:25,ZVPEMCJR18848669,Stocks,PSWL40,DPPS25,661132.65,USD,5714,16/07/2022,115.7,USD,517.18
01/03/2020 11:46,PYWLBKCK72550968,Stocks,PSWL40,DPPS25,136475.02,USD,164,16/08/2020,829.15,USD,3374.64
01/03/2020 01:01,NOUPWOAU10295505,Stocks,PSWL40,DPPS25,106968.93,USD,711,16/07/2020,150.34,USD,224.01
01/03/2020 14:31,UICAHPTI14485043,Stocks,PSWL40,DPPS25,402353.6,USD,2046,16/04/2021,196.65,USD,668.61
01/03/2020 22:51,DHTXOGZI63374537,Stocks,PSWL40,DPPS25,187898.59,USD,592,07/10/2020,317.25,USD,897.82
01/03/2020 04:52,BTLJWHWS72838355,Stocks,PSWL40,DPPS25,277711.32,USD,1500,10/03/2021,185.13,USD,660.91
01/03/2020 16:19,LSMSLIXF69483030,Stocks,PSWL40,DPPS25,218055.13,USD,342,05/11/2020,636.08,USD,2143.59
01/03/2020 23:21,DUSTHUTO57171733,Stocks,PSWL40,DPPS25,779684.1,USD,822,04/05/2022,947.74,USD,2416.74
01/03/2020 00:10,VOUYPVWL91820109,Stocks,PSWL40,DPPS25,209647.77,USD,381,04/12/2020,549.34,USD,1796.34
01/03/2020 09:21,QCPTJEUI28786078,Stocks,PSWL40,DPPS25,408152.76,USD,975,13/07/2021,418.5,USD,1732.59
01/03/2020 11:34,HMAOAFDQ65251925,Stocks,PSWL40,DPPS25,111875.7,USD,124,07/08/2020,898.16,USD,2559.76
01/03/2020 18:06,WPZBQFBZ52642644,Stocks,PSWL40,DPPS25,754792.4,USD,8211,12/05/2022,91.92,USD,22.06
01/03/2020 06:32,DRZZLAOH47195991,Stocks,PSWL40,DPPS25,773533.92,USD,945,30/04/2022,817.88,USD,3860.39
01/03/2020 08:15,OWLZCVJE56451993,Stocks,PSWL40,DPPS25,663355.52,USD,712,13/06/2022,931.08,USD,968.32
01/03/2020 01:19,YFBPKHHZ93324189,Stocks,PSWL40,DPPS25,648195.75,USD,1831,27/12/2021,353.93,USD,1327.24
01/03/2020 08:47,ELBFHWLY71582926,Stocks,PSWL40,DPPS25,385911.36,USD,1846,25/07/2021,208.98,USD,785.76
01/03/2020 08:12,JLNDLAWJ37859038,Stocks,PSWL40,DPPS25,142399.8,USD,283,08/08/2020,502.47,USD,1587.81
01/03/2020 08:28,IJQBSNZS62789000,Stocks,PSWL40,DPPS25,241643.19,USD,1559,16/12/2020,154.95,USD,568.67
01/03/2020 16:37,TPFYGVWF77152978,Stocks,PSWL40,DPPS25,277300.42,USD,1572,04/12/2020,176.32,USD,82.87
01/03/2020 12:40,QFPYJVSE26404689,Stocks,PSWL40,DPPS25,54160.96,USD,58,03/05/2020,926.51,USD,1269.32
01/03/2020 04:49,TREWXMFJ27183468,Stocks,PSWL40,DPPS25,151105.65,USD,225,28/08/2020,668.89,USD,1438.11
01/03/2020 04:07,JCWDGVPT69479402,Stocks,PSWL40,DPPS25,664395.75,USD,1457,25/06/2022,455.95,USD,341.96
01/03/2020 20:50,DIRFYQOA50811900,Stocks,PSWL40,DPPS25,966180.38,USD,1191,11/11/2022,811.04,USD,3552.36
01/03/2020 17:33,YUCVGDEM31555340,Stocks,PSWL40,DPPS25,293784.05,USD,663,04/03/2021,442.99,USD,155.05
01/03/2020 17:20,ZVIGYBSJ82042050,Stocks,PSWL40,DPPS25,183118.1,USD,303,26/10/2020,603.78,USD,108.68
01/03/2020 19:42,IHYIJDQJ41620360,Stocks,PSWL40,DPPS25,661199.16,USD,2546,15/07/2022,259.69,USD,1166.01
01/03/2020 04:26,QNFQTJKJ30130515,Stocks,PSWL40,DPPS25,326334.96,USD,696,03/06/2021,468.53,USD,2258.31
01/03/2020 03:56,XAKHXTAB11752083,Stocks,PSWL40,DPPS25,90115.12,USD,100,09/06/2020,895.59,USD,698.56
01/03/2020 11:48,HHRNUKUZ41960425,Stocks,PSWL40,DPPS25,239399.37,USD,287,27/01/2021,832.77,USD,1007.65
01/03/2020 06:38,WNCJESYB76592748,Stocks,PSWL40,DPPS25,661419.3,USD,1001,23/12/2021,660.61,USD,1975.22
01/03/2020 09:48,KNDVFRIC72459731,Stocks,PSWL40,DPPS25,68929.22,USD,76,12/05/2020,899.47,USD,2311.64
01/03/2020 07:00,DABLEMPE70940790,Stocks,PSWL40,DPPS25,525664.17,USD,9293,17/09/2021,56.56,USD,33.37
01/03/2020 18:02,LJDRFDEA48551823,Stocks,PSWL40,DPPS25,505433.6,USD,827,21/11/2021,611,USD,1002.04
01/03/2020 23:24,LYFVLEMG92205549,Stocks,PSWL40,DPPS25,154449.82,USD,231,16/08/2020,666.13,USD,1292.29
01/03/2020 21:46,CJCGCINJ25850997,Stocks,PSWL40,DPPS25,531172.72,USD,603,24/02/2022,880.34,USD,3468.54
01/03/2020 22:15,ZVTUYUZM47443377,Stocks,PSWL40,DPPS25,339841.2,USD,453,13/04/2021,749.01,USD,2306.95
01/03/2020 20:02,GVGJLAXN60396046,Stocks,PSWL40,DPPS25,463016.64,USD,731,14/08/2021,633.39,USD,1862.17
01/03/2020 04:24,SPBCSKNH17280132,Stocks,PSWL40,DPPS25,499841.54,USD,1246,18/12/2021,401.05,USD,970.54
01/03/2020 13:12,LELOEVSI71646258,Stocks,PSWL40,DPPS25,412376.06,USD,849,03/06/2021,485.51,USD,301.02
01/03/2020 11:57,NXAZECSP98736373,Stocks,PSWL40,DPPS25,150513.18,USD,2450,28/08/2020,61.43,USD,286.88
01/03/2020 13:47,VOBVIHRJ51895753,Stocks,PSWL40,DPPS25,312533.28,USD,621,12/03/2021,502.48,USD,105.52
01/03/2020 04:16,AIFGTUMJ92223550,Stocks,PSWL40,DPPS25,719883.98,USD,14090,28/05/2022,51.09,USD,168.09
01/03/2020 21:02,TPETOUCP90500908,Stocks,PSWL40,DPPS25,109452.6,USD,271,04/07/2020,402.58,USD,523.35
01/03/2020 09:39,CWYVFXUF42594426,Stocks,PSWL40,DPPS25,235135.2,USD,258,29/10/2020,910.13,USD,1610.93
01/03/2020 19:56,TVCAUDVT95824680,Stocks,PSWL40,DPPS25,249587,USD,798,23/12/2020,312.68,USD,1156.92
01/03/2020 21:19,YKYKFTKX11837271,Stocks,PSWL40,DPPS25,507008.92,USD,8426,07/11/2021,60.17,USD,158.25
01/03/2020 03:03,UZPWZUML10699906,Stocks,PSWL40,DPPS25,586723.71,USD,2258,11/05/2022,259.78,USD,646.85
01/03/2020 19:03,XFIEPDYK89935909,Stocks,PSWL40,DPPS25,544775.06,USD,726,23/09/2021,749.68,USD,1514.35
01/03/2020 10:55,KYEICWMK48276610,Stocks,PSWL40,DPPS25,737431.14,USD,1311,05/07/2022,562.41,USD,573.66
01/03/2020 02:30,OXWGAEQZ57617477,Stocks,PSWL40,DPPS25,693447.48,USD,6176,26/03/2022,112.28,USD,459.23
01/03/2020 13:53,BURIAKQX49277655,Stocks,PSWL40,DPPS25,552508.53,USD,3115,20/01/2022,177.36,USD,356.49
01/03/2020 20:52,AAJSCCXF98623901,Stocks,PSWL40,DPPS25,370161.99,USD,1404,18/03/2021,263.54,USD,318.88
01/03/2020 17:15,UDOVPPJX21530553,Stocks,PSWL40,DPPS25,448404.37,USD,916,02/06/2021,489.29,USD,2196.91
01/03/2020 14:47,ODPBMAAS62125405,Stocks,PSWL40,DPPS25,610188.19,USD,839,07/03/2022,727.08,USD,65.44
01/03/2020 10:13,HOMXHJLN20915044,Stocks,PSWL40,DPPS25,408025.78,USD,770,24/08/2021,529.4,USD,121.76
01/03/2020 18:13,PFSUNDKY66704279,Stocks,PSWL40,DPPS25,464976.21,USD,682,20/12/2021,680.83,USD,2498.65
01/03/2020 11:39,CNTYMBKW24966683,Stocks,PSWL40,DPPS25,636196.65,USD,758,17/12/2021,838.8,USD,3313.26
01/03/2020 16:18,HIPOFDNR23640880,Stocks,PSWL40,DPPS25,716996.26,USD,817,10/03/2022,876.94,USD,298.16
01/03/2020 09:36,IJMLGBVM36862523,Stocks,PSWL40,DPPS25,826821.72,USD,3976,22/11/2022,207.93,USD,1037.57
01/03/2020 09:42,KDOHKVZD28103691,Stocks,PSWL40,DPPS25,29799.72,USD,31,29/03/2020,959.59,USD,4740.37
01/03/2020 04:07,NKEBYZKP66599287,Stocks,PSWL40,DPPS25,738866.4,USD,32208,14/08/2022,22.94,USD,43.59
01/03/2020 00:20,CBUJOUST15259522,Stocks,PSWL40,DPPS25,641464.52,USD,717,02/07/2022,894.01,USD,26.82
01/03/2020 04:11,BEVEEHXX56225940,Stocks,PSWL40,DPPS25,363692.8,USD,701,14/03/2021,518.46,USD,1348
01/03/2020 09:37,OWMJBXVO93663683,Stocks,PSWL40,DPPS25,445747.35,USD,983,08/08/2021,453.12,USD,928.9
01/03/2020 20:33,KGKVPCQW18037069,Stocks,PSWL40,DPPS25,259668.8,USD,430,22/12/2020,602.87,USD,2327.08
01/03/2020 03:28,UDUVZQBE18853880,Stocks,PSWL40,DPPS25,390775.36,USD,5071,13/04/2021,77.06,USD,285.89
01/03/2020 14:04,YFJSSZVB74852248,Stocks,PSWL40,DPPS25,632435.88,USD,3102,26/01/2022,203.85,USD,746.09
01/03/2020 15:01,RATHBYQN25553293,Stocks,PSWL40,DPPS25,230042.28,USD,276,02/11/2020,833.1,USD,2232.71
01/03/2020 17:20,RRDXGLEG23737819,Stocks,PSWL40,DPPS25,354467.52,USD,9171,13/05/2021,38.65,USD,124.07
01/03/2020 05:59,SRBGOBDX40890917,Stocks,PSWL40,DPPS25,279005.52,USD,335,29/03/2021,831.03,USD,1387.82
01/03/2020 15:59,REOHFEKU42765103,Stocks,PSWL40,DPPS25,51182.95,USD,51,23/04/2020,993.23,USD,3327.32
01/03/2020 15:23,YJWMAYFA93580909,Stocks,PSWL40,DPPS25,691356.88,USD,704,16/07/2022,981.62,USD,903.09
01/03/2020 09:28,HTFBGCNH71293606,Stocks,PSWL40,DPPS25,327685.8,USD,475,06/04/2021,688.88,USD,743.99
01/03/2020 20:55,LQFIVPXD33983192,Stocks,PSWL40,DPPS25,190616.42,USD,217,12/11/2020,876.14,USD,2093.97
01/03/2020 11:41,NVLWOLFK49625770,Stocks,PSWL40,DPPS25,576956.65,USD,1147,05/11/2021,502.91,USD,1272.36
01/03/2020 05:50,EJGFXBJW57717225,Stocks,PSWL40,DPPS25,505337.27,USD,1778,18/09/2021,284.12,USD,1042.72
01/03/2020 15:20,EHAQDOHS83164250,Stocks,PSWL40,DPPS25,325548.55,USD,2843,03/04/2021,114.48,USD,333.14
01/03/2020 17:55,JVHIOGOV95248187,Stocks,PSWL40,DPPS25,446577.36,USD,9166,17/08/2021,48.72,USD,17.54
01/03/2020 20:59,KXJXZTRI69032588,Stocks,PSWL40,DPPS25,620333.18,USD,2226,22/07/2022,278.62,USD,504.3
01/03/2020 06:46,OXAYNWJT32244656,Stocks,PSWL40,DPPS25,628611.57,USD,2455,03/06/2022,256.03,USD,683.6
01/03/2020 07:07,AZISBGEQ91771038,Stocks,PSWL40,DPPS25,694968.72,USD,823,18/04/2022,843.41,USD,4014.63
01/03/2020 18:15,SXNEDNGA90060110,Stocks,PSWL40,DPPS25,104867.8,USD,217,30/06/2020,482.81,USD,96.56
01/03/2020 02:10,AUECGCOM96622734,Stocks,PSWL40,DPPS25,701546.48,USD,2686,27/07/2022,261.15,USD,605.87
01/03/2020 19:38,KIDNTWPI63364536,Stocks,PSWL40,DPPS25,118417.75,USD,164,15/07/2020,718.34,USD,2693.78
01/03/2020 07:45,ZXWPZYNI19169214,Stocks,PSWL40,DPPS25,285400.02,USD,321,04/01/2021,886.89,USD,3095.25
01/03/2020 12:31,NXTJDHPF17600723,Stocks,PSWL40,DPPS25,95708.82,USD,188,02/07/2020,508.96,USD,2122.36
01/03/2020 17:15,SCEINIXL93902820,Stocks,PSWL40,DPPS25,463378.68,USD,471,01/10/2021,982.16,USD,3025.05
01/03/2020 23:27,AWARLJSC53822003,Stocks,PSWL40,DPPS25,516796.44,USD,645,29/10/2021,800.6,USD,656.49
01/03/2020 06:16,VBRYCMHE29636973,Stocks,PSWL40,DPPS25,689998.4,USD,1491,16/08/2022,462.71,USD,703.32
01/03/2020 07:45,GWGHPBWK82750497,Stocks,PSWL40,DPPS25,487508,USD,1117,07/11/2021,436.32,USD,523.58
01/03/2020 02:22,RSECEKLR69510296,Stocks,PSWL40,DPPS25,469372.92,USD,1331,12/10/2021,352.45,USD,324.25
01/03/2020 09:34,AEXXDEZF15149464,Stocks,PSWL40,DPPS25,715524.14,USD,799,28/10/2022,894.72,USD,3319.41
01/03/2020 12:45,PUZEJKRD48450309,Stocks,PSWL40,DPPS25,221052.25,USD,382,16/12/2020,577.5,USD,1530.38
01/03/2020 08:23,DSZYSUSB37308721,Stocks,PSWL40,DPPS25,711429.12,USD,1440,06/04/2022,493.94,USD,1121.24
01/03/2020 19:52,VLWZKOWN22195526,Stocks,PSWL40,DPPS25,643542.5,USD,648,06/09/2022,991.98,USD,495.99
01/03/2020 00:09,CBNDDGXQ80483029,Stocks,PSWL40,DPPS25,433504.4,USD,1403,27/07/2021,308.9,USD,1504.34
01/03/2020 10:49,SPMQWKZT22857184,Stocks,PSWL40,DPPS25,253289.05,USD,729,11/12/2020,347.37,USD,712.11
01/03/2020 19:06,GKLQOHXO92290861,Stocks,PSWL40,DPPS25,61506.9,USD,102,06/05/2020,599.17,USD,1527.88
01/03/2020 01:10,UCESNYUH35214782,Stocks,PSWL40,DPPS25,464733.69,USD,694,21/07/2021,669.01,USD,1946.82
01/03/2020 22:32,YJUIRXEC88572335,Stocks,PSWL40,DPPS25,703372.24,USD,903,07/07/2022,778.1,USD,1104.9
01/03/2020 00:03,EEDLKAZX41821175,Stocks,PSWL40,DPPS25,449068.86,USD,2300,03/10/2021,195.23,USD,923.44
01/03/2020 05:29,AIDLHXRO52123837,Stocks,PSWL40,DPPS25,555841.6,USD,1892,31/01/2022,293.68,USD,822.3
01/03/2020 10:58,XSFXSSBS30037283,Stocks,PSWL40,DPPS25,487787.3,USD,863,13/10/2021,565.21,USD,1565.63
01/03/2020 21:03,NKNYUZHB32582729,Stocks,PSWL40,DPPS25,619280.92,USD,3514,12/04/2022,176.2,USD,49.34
01/03/2020 23:33,LPTPXDCO79473843,Stocks,PSWL40,DPPS25,233247.6,USD,660,04/01/2021,352.9,USD,998.71
01/03/2020 21:20,VWVLAOIO70944574,Stocks,PSWL40,DPPS25,337965.57,USD,2381,22/02/2021,141.93,USD,415.85
01/03/2020 05:44,ABKDGQDV68294806,Stocks,PSWL40,DPPS25,239087.44,USD,312,18/12/2020,764.24,USD,3813.56
01/03/2020 15:47,DSDRGDBP35579721,Stocks,PSWL40,DPPS25,213541.6,USD,286,30/11/2020,744.43,USD,148.89
01/03/2020 07:06,FPKGJWOB93396757,Stocks,PSWL40,DPPS25,655130.82,USD,1568,13/03/2022,417.7,USD,1499.54
01/03/2020 20:49,WBVOIMSM20904485,Stocks,PSWL40,DPPS25,586474.61,USD,4807,06/06/2022,122,USD,313.54
01/03/2020 10:06,YFMCKJYT54740312,Stocks,PSWL40,DPPS25,737900.65,USD,1287,18/08/2022,573.16,USD,1920.09
01/03/2020 01:09,SHDXFZNO48189212,Stocks,PSWL40,DPPS25,663304.92,USD,735,20/03/2022,901.93,USD,847.81
01/03/2020 21:12,QDJVNWIG62848211,Stocks,PSWL40,DPPS25,701449.18,USD,10720,01/09/2022,65.43,USD,58.23
01/03/2020 00:07,JJVAVVRI92392294,Stocks,PSWL40,DPPS25,270157.54,USD,4863,12/02/2021,55.55,USD,233.87
01/03/2020 10:52,IYFCOQVP70632355,Stocks,PSWL40,DPPS25,767146.96,USD,26164,06/04/2022,29.32,USD,143.08
01/03/2020 18:10,VHBRAGLT32842957,Stocks,PSWL40,DPPS25,878178.78,USD,3717,11/10/2022,236.21,USD,240.93
01/03/2020 22:01,ISXPVVPL73856328,Stocks,PSWL40,DPPS25,9238.3,USD,22,11/03/2020,405.81,USD,1907.31
01/03/2020 04:01,GTMAFFWG56409890,Stocks,PSWL40,DPPS25,507573.1,USD,550,30/07/2021,921.36,USD,1096.42
01/03/2020 04:15,SZGGSURD86425024,Stocks,PSWL40,DPPS25,735986.21,USD,3350,03/04/2022,219.66,USD,981.88
01/03/2020 07:16,WMZNUAJP13247283,Stocks,PSWL40,DPPS25,747430.8,USD,1277,01/11/2022,585.05,USD,965.33
01/03/2020 17:09,ITUYEIJF47719386,Stocks,PSWL40,DPPS25,678000.4,USD,769,20/03/2022,881.12,USD,3348.26
01/03/2020 00:58,QKKDPMXN29970647,Stocks,PSWL40,DPPS25,131770.19,USD,134,15/08/2020,976.13,USD,3582.4
01/03/2020 17:54,JMHZMWTS94918447,Stocks,PSWL40,DPPS25,637653.28,USD,754,06/03/2022,845.01,USD,997.11
01/03/2020 03:29,QNKWQNFX77254061,Stocks,PSWL40,DPPS25,423319.2,USD,1960,30/09/2021,215.89,USD,194.3
01/03/2020 00:51,UNTGYQXU46885839,Stocks,PSWL40,DPPS25,217028.8,USD,3923,20/12/2020,55.32,USD,203.58
01/03/2020 22:11,ACMMZTJT86336931,Stocks,PSWL40,DPPS25,592868.92,USD,613,25/10/2021,966.45,USD,2048.87
01/03/2020 10:31,DZFRAUUI41112907,Stocks,PSWL40,DPPS25,333666.72,USD,417,14/05/2021,799.12,USD,2748.97
01/03/2020 13:22,GLFVGPSJ76166476,Stocks,PSWL40,DPPS25,540671.39,USD,548,10/09/2021,984.86,USD,3062.91
01/03/2020 06:36,TSWGRBOM57430644,Stocks,PSWL40,DPPS25,138465.8,USD,1169,23/08/2020,118.43,USD,291.34
01/03/2020 02:28,QLVDGAUA73173254,Stocks,PSWL40,DPPS25,37018.46,USD,103,06/04/2020,357.51,USD,1569.47
01/03/2020 19:01,DXUTMXLD52909887,Stocks,PSWL40,DPPS25,723221.1,USD,1808,10/05/2022,399.95,USD,679.92
01/03/2020 02:17,XZGRETED63678128,Stocks,PSWL40,DPPS25,893143.23,USD,60347,01/11/2022,14.8,USD,1.63
01/03/2020 08:49,NNVKBKPY30401148,Stocks,PSWL40,DPPS25,353721,USD,804,23/03/2021,439.53,USD,1793.28
01/03/2020 05:12,FVDBLQIT53263846,Stocks,PSWL40,DPPS25,113611,USD,266,12/07/2020,426.99,USD,1280.97
01/03/2020 22:38,VRUCIQOH87516325,Stocks,PSWL40,DPPS25,537181.65,USD,1729,10/10/2021,310.51,USD,1127.15
01/03/2020 03:33,WFXAFUHD63122559,Stocks,PSWL40,DPPS25,324960.19,USD,373,07/04/2021,870,USD,1679.1
01/03/2020 02:51,CKNHPQYF15174942,Stocks,PSWL40,DPPS25,589167.73,USD,13984,14/02/2022,42.13,USD,184.11
01/03/2020 18:11,JFMBSNFK94328125,Stocks,PSWL40,DPPS25,36949.44,USD,133,13/04/2020,276.65,USD,367.94
01/03/2020 13:11,TGIGAPQZ51933736,Stocks,PSWL40,DPPS25,639034.86,USD,5463,26/03/2022,116.97,USD,314.65
01/03/2020 23:29,BUYLNXEC92501239,Stocks,PSWL40,DPPS25,472837.36,USD,1111,04/08/2021,425.34,USD,289.23
